id,p_mean,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,q_mean,runoff_ratio,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,training_perc_complete,validation_perc_complete,testing_perc_complete,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,gauge_lat,gauge_lon,gauge_easting,gauge_northing,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DE710950,2.27,0.08,0.04,16.81,1.15,229.71,4.12,1,46.64,52.29,1.07,0,0,0,0.05,44.84,1.01,0,0,52.24,0.8,1.07,0,65.94,9.58,1.07,23.41,48.15,0,51.85,90.42,9.58,66.91,23.63,0,1.07,8.39,0,0,0,0,0,0.76,0.33,93.097,2.24,142.7,0.18,2.5,0.53,4.86,10.02,5.3,0,7.95,54.36,37.69,0,0,100,100,100,27.58,28.68,29.26,46.44,44.22,42.2,19.23,20.35,21.79,12.75,18.54,21.83,1.22,1.45,1.48,29.07,7.05,4.94,50.222647,8.874099,4240647,3012890,392.6,116.81,393.88,271.99,104.3,125.08,261.83,515.75,789.97
DE810010,1.77,0.14,0.04,16.72,1.12,241.29,4.26,0,0,95.12,4.88,0,0,95.12,0,0,0,0,0,0,0,0,4.88,0,100,0,0,100,0,0,0,100,95.12,0,0,0,4.88,0,0,0,0,0,0.63,0.36,68.691,1.6,148.02,0.19,1.89,0.98,2,0.83,3.55,0,3.35,87.1,8.88,0,0.67,92.59,0,100,14.45,18.07,17.96,32.14,31.06,30.62,50.18,47.63,48.19,6.33,6.05,8.21,1.37,1.55,1.6,30.64,12.93,8.82,53.855654,11.117489,4394542,3417060,441,7.05,439.58,51.31,6.32,21.66,53.38,78.19,126.54
DE810020,1.76,0.14,0.04,14.26,1.11,205.71,4.23,0,0,93.24,6.76,0,0,93.24,0,0,0,0,0,0,0,0,6.76,0,100,0,0,100,0,0,0,100,93.24,0,0,0,6.76,0,0,0,0,0,0.48,0.27,63.094,2.17,146.02,0.09,1.61,3.88,2.63,18.75,7.43,0,3.2,87.54,8.45,0,0.82,79.19,0,100,13.66,17.32,17.27,31.8,30.88,30.55,51.19,48.44,48.83,6.13,5.91,8.16,1.37,1.56,1.6,28.97,11.22,7.47,53.839465,11.139778,4396037,3415282,238,11.93,242.05,54.8,8.07,29.81,54.8,83.23,126.54
DE810030,1.84,0.16,0.04,17.31,1.12,238.93,4.06,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.51,0.28,35.654,1.46,148.96,0.18,1.34,0.09,1,0.74,3.4,0,2.34,87.29,8.97,0,1.4,13.52,0,100,13.39,17.46,17.24,32.52,31.48,31.25,50.67,47.64,48.09,6.12,5.85,7.84,1.36,1.54,1.59,30.67,13.46,8.89,53.805852,11.204746,4400377,3411611,99,30.44,93.87,60.08,28.32,43,59.03,81.66,111.95
DE810050,1.82,0.11,0.04,15.6,1.15,220.97,4.21,0,0,100,0,0,0,99.87,0,0,0,0,0,0.13,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.59,0.32,64.765,2.04,142.77,0.14,1.97,6.95,2.9,5.86,5.6,0,1.47,90.29,5.94,0.59,1.72,83.19,0,100,15.94,19.48,19.44,30.54,29.23,28.64,49.94,47.7,48.34,6.58,6.15,8.01,1.35,1.53,1.57,36.21,18.79,13.3,53.846262,10.936514,4382646,3415846,118,3.36,126.5,41.04,-2.47,12.96,42.03,67.33,94.32
DE810060,1.76,0.15,0.04,10.25,1.13,141.74,4.22,0,0,99.52,0.48,0,0,99.52,0,0,0,0,0,0,0,0,0.48,0,100,0,0,100,0,0,0,100,99.52,0,0,0,0.48,0,0,0,0,0,0.6,0.34,41.783,0.98,150.36,0.27,1.36,0.07,2,0.14,4,0,3.4,87.95,8.05,0,0.6,28.19,0,100,15.62,19.17,19.05,32.8,31.43,30.69,48.51,46.34,47.2,6.62,6.25,8.27,1.36,1.54,1.59,32.57,15.16,10.7,53.818863,11.056506,4390589,3412906,158,13.85,162.66,51.12,11.94,24.11,54.42,71.65,100.44
DE810080,1.75,0.2,0.06,15.69,1.14,213.41,4.25,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.56,0.89,22.857,0.48,174.14,0.72,2.34,0,0,0.71,2.5,0,6.11,90.73,3.16,0,0,20.81,100,0,14.56,18.46,18.4,32.15,30.33,29.73,46.94,44.86,45.52,6.2,5.8,7.68,1.32,1.47,1.52,31.87,17.34,12.85,53.701365,11.11449,4394612,3399889,23,29.97,20.28,54.24,23.56,35.06,55.75,68.5,99.41
DE810090,1.8,0.12,0.04,18.63,1.15,243.69,4.26,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.21,0.67,40.238,0.57,166.74,0.75,1.98,0,0,0.71,2.5,0,6.84,90.04,3.12,0,0,24.49,0,100,14.43,18.29,18.23,31.87,30.06,29.47,46.53,44.48,45.13,6.15,5.75,7.61,1.31,1.46,1.51,31.62,17.22,12.75,53.705019,11.111804,4394428,3400293,22,32.97,20.52,54.05,23.56,34.26,55.6,68.44,99.41
DE810100,1.71,0.17,0.04,14.02,1.12,195.28,4.33,0,0,91.21,8.79,0,0,91.21,0,0,0,0,0,0,0,0,8.79,0,100,0,0,100,0,0,0,100,91.21,0,0,0,8.79,0,0,0,0,0,0.53,0.31,57.857,2.16,147.79,0.11,1.57,3.42,2.65,12,6.42,0,5.54,82.31,11.3,0,0.85,66.66,0,100,13.25,17.12,17.22,29.88,28.85,28.46,51.75,48.91,49.19,6.01,6,8.31,1.34,1.54,1.58,27.45,9.39,6.47,53.839519,11.177351,4398511,3415327,79,18.99,78.4,55.68,15.67,28.99,52.93,93.73,126.54
DE810110,1.66,0.22,0.04,10.56,1.11,149.96,4.26,0,0,56.5,43.5,0,0,56.5,0,0,0,0,0,0,0,0,43.5,0,100,0,0,100,0,0,0,100,56.5,0,0,0,43.5,0,0,0,0,0,0.47,0.28,38.928,3.63,144.92,0.04,1.66,8.46,3.79,90.46,15.79,0,1.84,89.47,7.17,0,1.52,21.36,0,100,14.42,18.76,18.48,30.43,29.38,29.07,52.26,48.97,49.56,6.08,5.8,7.67,1.36,1.56,1.6,28.42,10.88,7.89,53.956919,11.220773,4401146,3428438,74,3.9,69.71,36.18,0.48,10.34,34.85,76.71,126.21
DE810120,1.81,0.16,0.04,17.97,1.14,244.01,4.15,0,0.34,98.94,0.72,0,0,98.94,0,0.34,0,0,0,0,0,0,0.72,0,100,0,0,100,0,0,0,100,98.94,0.34,0,0,0.72,0,0,0,0,0,1.24,0.69,42.976,1.64,168.55,0.32,3.16,0,0,9.31,11.74,0,3.8,83.37,12.83,0,0,31.05,0,100,12.6,15.42,15.95,26.83,25.88,25.52,56.78,54.91,54.75,6,5.67,7.87,1.35,1.55,1.59,27.68,10.19,6.77,53.86751,11.448732,4416311,3418766,66,10.81,66.05,52.64,10.1,27.31,53.33,75.99,116.43
DE810130,1.64,0.15,0.05,15.11,1.17,221.5,4.5,0,0.63,98.05,1.33,0,0,98.05,0,0.63,0,0,0,0,0,0,1.33,0,100,0,0,100,0,0,0,100,98.05,0.63,0,0,1.33,0,0,0,0,0,2.63,1.61,27.143,1.35,172.88,0.51,6.02,0.12,2,19.24,13.62,0,4.62,74.21,21.17,0,0,64.96,0,0,12.1,14.57,15.43,25.59,24.48,23.78,56.71,55.35,55.19,6.09,5.7,7.88,1.31,1.51,1.56,29.31,10.93,7.12,53.839786,11.457331,4416940,3415692,36,30.51,35.87,54.42,21.34,29.97,55.33,72.59,104.81
DE810150,1.77,0.15,0.04,10.55,1.16,139.32,4.27,0,0,99.93,0.07,0,0,98.95,0,0,0,0,0,0.97,0,0,0.07,0,100,0,0,100,0,0,0,100,99.93,0,0,0,0.07,0,0,0,0,0,0.37,0.21,36.722,2.19,149.04,0.09,1.15,3.13,4.69,11,10.15,0,5.47,81.39,11.35,0,1.79,37.17,0,70.63,12.56,16.04,16.18,29.66,28.64,28.39,51.61,49.14,49.25,6.01,5.76,7.67,1.32,1.49,1.54,28.28,11.29,7.49,53.680196,11.395571,4413221,3397855,103,43.72,107.84,61,38.5,47.43,59.24,82.05,113.13
DE810160,1.78,0.2,0.04,18.38,1.12,246.34,4.26,1,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.38,0.22,42.854,2.62,148.34,0.05,1.34,9.1,3.07,59.1,39.86,0,2.6,86.29,10.5,0,0.62,34.75,0,94.43,12.79,16.43,16.41,27.94,26.95,26.94,57.33,54.68,54.71,6.28,6,8.16,1.4,1.59,1.63,26.33,9.38,6.16,53.963277,11.551919,4422867,3429561,67,8.26,71.06,48.43,7.66,23.07,46.27,82.04,121.49
DE810170,1.84,0.22,0.05,17.32,1.13,238.92,3.9,0,0.33,99.67,0,0,0,99.67,0,0.33,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,99.67,0.33,0,0,0,0,0,0,0,0,0.47,0.25,28.571,2.54,138.74,0.07,1.44,5.11,2.49,47.74,9.07,0,2.18,86.99,10.83,0,0,10.82,0,80.16,13.44,17.05,16.91,27.68,26.77,27.02,57.47,54.77,54.67,6.37,5.97,7.83,1.4,1.59,1.63,28.75,10.11,7.34,54.053326,11.624208,4427383,3439684,206.79,5.13,212.25,57.63,2.98,24.06,56.85,94.12,133.18
DE810180,1.84,0.21,0.04,17,1.14,239.89,3.94,0,0.35,99.65,0,0,0,99.64,0,0.35,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,99.65,0.35,0,0,0,0,0,0,0,0,0.45,0.24,34.524,2.74,140.13,0.06,1.39,6,2.82,46.13,9.56,0,2.16,87.13,10.71,0,0,10.82,0,100,13.44,17.05,16.9,27.63,26.72,26.98,57.54,54.83,54.73,6.37,5.97,7.84,1.4,1.59,1.63,28.71,10.12,7.34,54.060722,11.621177,4427166,3440503,209.31,1.52,214.55,57.21,1.13,23.46,56.53,93.99,133.18
DE810190,1.77,0.17,0.06,13.31,1.14,183.34,4.3,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.62,0.35,52.855,3.19,146.18,0.06,1.96,2.5,2.58,66.56,20.03,0,2.3,84.26,13.45,0,0,69.23,100,3.98,13.09,16.84,16.72,27.66,26.74,27.07,57.73,54.9,54.69,6.51,5.97,7.89,1.4,1.59,1.63,28.82,9.98,7.23,54.045154,11.712198,4433167,3438908,107,22.67,101.62,61.06,19.96,29.69,60.24,93.42,133.18
DE810210,1.78,0.19,0.04,13.9,1.13,193.97,4.15,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.54,0.3,27.382,2.94,136.93,0.07,1.67,5.33,2.35,49.19,11.18,0,2.3,84.27,13.43,0,0,0,0,86.51,13.09,16.84,16.72,27.66,26.74,27.07,57.73,54.9,54.69,6.51,5.97,7.88,1.4,1.59,1.63,28.82,9.98,7.23,54.045521,11.711802,4433140,3438948,106.64,21.66,101.72,61.02,19.96,29.61,60.21,93.41,133.18
DE810220,1.8,0.19,0.04,16.71,1.13,242.36,3.93,0,0.12,99.88,0,0,0,99.88,0,0.12,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,99.88,0.12,0,0,0,0,0,0,0,0,0.36,0.2,25.954,3.75,141.65,0.03,1.26,11.12,3.5,98.99,14.26,0,0.56,88.99,10.45,0,0,0,0,86.51,14.88,17.65,17.58,30.39,29.54,29.26,54.3,52.38,52.74,6.15,5.97,7.96,1.41,1.59,1.65,29.85,10.94,8.18,54.029932,11.676955,4430898,3437160,53.71,22.12,59.37,65.37,18.56,28.96,67.08,95.39,129.64
DE810230,1.77,0.3,0.05,17.6,1.13,244.63,4.18,0,7.47,92.53,0,0,0,87.33,0,7.47,0,0,0,5.2,0,0,0,0,100,0,0,100,0,0,0,100,92.53,7.47,0,0,0,0,0,0,0,0,0.5,0.28,15.715,2.51,155.8,0.07,1.55,5.7,4.38,30.9,6.57,0,10.59,79.62,9.73,0.06,0,0,0,52.38,11.22,15.3,14.78,22.58,22.32,23.64,60.7,56.89,56.08,6.38,5.83,7.53,1.37,1.53,1.56,26.03,8.47,5.61,54.106327,11.946341,4448316,3446101,44.9,14.12,47.36,33.26,2.86,7.75,27.53,80.89,119.11
DE810260,1.77,0.18,0.04,15.97,1.13,221.72,4.11,0,0,99.46,0.04,0,0,95.97,0,0,0,0,0,3.5,0,0,0.04,0,99.5,0,0,99.5,0,0,0,99.5,99.46,0,0,0,0.04,0,0,0,0.5,0,0.47,0.26,41.423,2.16,154.19,0.09,1.14,0,0,20.3,1.7,0,3.39,70.25,22.47,0.47,3.41,38.17,0,84.9,10.08,13.94,14.13,21.71,21.35,21.91,62.12,58.62,57.87,6.48,5.95,8.19,1.33,1.5,1.55,30.8,12.4,9.38,54.078144,12.154361,4462013,3443351,3019,0,3049.17,46.29,-2.74,9.08,46,83.57,177.64
DE810280,1.76,0.17,0.05,14.5,1.14,193.98,4.13,0,0,99.92,0.08,0,0,99.48,0,0,0,0,0,0.44,0,0,0.08,0,100,0,0,100,0,0,0,100,99.92,0,0,0,0.08,0,0,0,0,0,0.47,0.27,27.378,1.83,150.62,0.12,1.01,0,0,7.13,9.5,0,2.65,64.71,27.96,0.45,4.24,0.57,0,90.46,9.75,13.92,14.27,21.26,20.71,21.07,62.47,58.85,58.15,6.48,5.95,8.12,1.31,1.49,1.54,31.12,12.44,9.42,53.837775,11.976117,4451091,3416278,1416,1.35,1431.43,53.29,-1.38,19.28,54.28,82.38,177.64
DE810290,1.72,0.17,0.05,16.63,1.15,240.33,4.3,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.55,0.32,67.143,1.43,160.63,0.19,1.12,0,0,0.54,1.67,0,2.85,65.89,27.92,0.29,3.05,100,100,32.54,10.2,14.46,14.8,22.41,21.58,21.78,62.24,58.82,58.27,6.43,5.86,8.04,1.33,1.52,1.57,30.31,11.69,8.74,53.727638,11.798915,4439737,3403721,748,10.66,804.54,53.62,5.96,22.18,54.45,82.29,177.64
DE810300,1.73,0.16,0.05,17.02,1.15,241.08,4.27,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.52,0.3,87.383,1.48,158.7,0.18,1.07,0,0,1.97,5.36,0,2.83,65.96,27.88,0.29,3.04,100,100,100,10.2,14.46,14.8,22.4,21.58,21.79,62.27,58.84,58.29,6.44,5.87,8.05,1.34,1.52,1.57,30.31,11.68,8.73,53.744922,11.832416,4441898,3405699,788,9.2,808.01,53.51,5.96,21.89,54.35,82.26,177.64
DE810310,1.65,0.24,0.06,16.7,1.17,243.22,4.35,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.59,0.36,20.002,1.28,162.23,0.21,1.2,0,0,0.92,1.71,0,2.95,67.32,26.35,0.3,3.08,10.55,100,0,10.23,14.48,14.82,22.45,21.62,21.82,62.08,58.67,58.13,6.42,5.86,8.04,1.34,1.52,1.56,29.96,11.53,8.6,53.720999,11.754087,4436797,3402910,740,24.04,776.36,53.69,5.96,22.5,54.4,82.51,177.64
DE810320,1.7,0.17,0.05,17,1.16,244.66,4.28,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.46,0.27,88.81,1.26,158.67,0.18,0.92,0,0,0.3,4.5,0,3.6,70.53,22.92,0.18,2.79,100,100,100,9.69,13.97,14.67,21.75,20.76,20.38,63.83,60.54,60.22,6.53,5.91,8.04,1.34,1.51,1.56,29.57,11.54,8.82,53.658682,11.570482,4424830,3395698,352,32.53,356,59.1,21.9,36.13,59.89,81.8,126.35
DE810330,1.69,0.16,0.05,17.47,1.16,245.37,4.27,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.4,0.24,83.096,1.23,156.89,0.15,0.87,0,0,2.21,7,0,2.59,75.57,20.25,0.24,1.35,100,100,100,9.5,13.9,14.83,21.66,20.59,19.95,65.88,62.54,62.26,6.55,5.76,7.94,1.37,1.54,1.6,30.14,12.06,9.14,53.609351,11.654784,4430530,3390334,248,39.27,259.71,61.19,33.07,40.39,61.67,80.67,112.49
DE810340,1.68,0.16,0.05,17.2,1.15,245.2,4.23,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.23,0.14,65.715,2.78,150.84,0.02,0.8,6.82,3.34,45.8,7.99,0.01,1.95,84.68,13.37,0,0,86.04,0,99.2,10.71,15.17,15.59,24,22.86,22.71,64.44,61.13,60.86,6.52,5.79,8.04,1.42,1.58,1.63,27.34,8.83,6.21,53.561463,11.816094,4441340,3385262,88,55.42,88.7,69.09,53.19,57.96,68.1,84.37,106.22
DE810380,1.75,0.21,0.04,17.3,1.12,243.03,4.24,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.53,0.3,15.715,2.7,145.2,0.1,1.46,0.4,2,23.5,10.68,0,3.32,87,9.67,0,0,21.08,0,23.02,11.05,15.26,14.95,23.32,22.76,23.71,63.89,60.25,59.61,6.69,6.01,8.24,1.43,1.58,1.63,31.05,12.29,9.45,54.055875,12.187304,4464245,3440939,81,4.06,87.43,40.11,2.22,24.8,40.7,58.14,86.92
DE810390,1.74,0.27,0.04,16.16,1.13,238.05,4.28,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.5,0.29,36.667,2.78,147.71,0.07,1.59,2.75,4.4,44.24,14.16,0,3.32,87,9.67,0,0,17.66,0,97.61,11.05,15.26,14.95,23.32,22.76,23.71,63.89,60.25,59.61,6.69,6.01,8.24,1.43,1.58,1.63,31.05,12.29,9.45,54.055741,12.186961,4464223,3440923,92.1,3.15,87.43,40.11,2.22,24.8,40.7,58.14,86.92
DE810410,1.78,0.17,0.05,16.53,1.13,225.71,4.14,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.51,0.29,63.094,2.87,143.6,0.06,1.69,4,3.05,58.05,15.14,0,2.16,89.28,7.88,0.27,0.41,79.19,0,100,11.87,15.67,15.54,25.7,25.21,25.91,61.02,57.71,57.14,6.52,5.94,8.12,1.42,1.59,1.64,28.21,10.44,7.22,53.96068,12.052181,4455703,3430090,302.37,4.94,306.19,43.59,2.3,8.98,37.82,90.8,174.62
DE810420,1.82,0.21,0.04,15.2,1.16,211.03,4.13,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.5,0.27,21.664,3.2,148.85,0.06,1.64,6.23,4.5,67.77,17.98,0,2.19,89.31,7.74,0.36,0.4,0,0,72.21,11.81,15.62,15.49,25.64,25.17,25.88,61.09,57.75,57.18,6.51,5.92,8.1,1.42,1.59,1.63,28.1,10.4,7.16,53.941138,12.104143,4459177,3428014,314,3.32,317.53,42.72,0.98,8.65,36.43,90.32,174.62
DE810440,1.69,0.2,0.05,17.18,1.13,243.87,4.15,0,0,98.39,0,0,0,90.44,0,0,0,0,0,7.95,0,0,0,0,98.39,0,0,98.39,0,0,0,98.39,98.39,0,0,0,0,0,0,0,1.61,0,0.4,0.24,25.95,2.59,150.47,0.07,1.01,0,0,19.41,5.59,0,4.23,68.47,22.62,0.37,4.31,0,0,86.49,9.66,13.05,13.27,20.37,20.37,20.97,61.93,58.53,57.71,6.47,5.97,8.27,1.32,1.48,1.53,31.42,13.08,10.05,53.838953,12.005131,4452997,3416462,940,2.3,947.96,42.96,-2.74,8.01,40.45,87.34,144.52
DE810450,1.69,0.16,0.05,16.63,1.14,241.81,4.17,0,0,97.7,0,0,0,88.82,0,0,0,0,0,8.88,0,0,0,0,97.7,0,0,97.7,0,0,0,97.7,97.7,0,0,0,0,0,0,0,2.3,0,0.46,0.27,67.381,2.22,156.09,0.09,1.11,0,0,20.96,6.99,0,4.93,62.73,26.87,0.53,4.93,89.45,0,100,9.49,13.13,13.46,19.77,19.7,20.02,61.82,58.25,57.61,6.55,6.01,8.21,1.3,1.46,1.51,32.81,13.98,10.93,53.799533,12.169429,4463942,3412388,657,9.2,661.37,48.87,2.5,12.54,47,91.26,144.52
DE810470,1.68,0.16,0.06,16.88,1.15,230.97,4.26,0,0,91.97,0,0,0,91.97,0,0,0,0,0,0,0,0,0,0,91.97,0,0,91.97,0,0,0,91.97,91.97,0,0,0,0,0,0,0,8.03,0,0.62,0.37,90.238,1.66,158.7,0.19,1.31,0,0,5.59,15.5,0,2.53,40.73,44.69,0.61,11.43,100,100,100,8.57,12.67,13.06,17.68,17.53,17.21,58.96,55.02,54.94,6.51,5.77,7.7,1.17,1.34,1.39,35.61,16.46,13.38,53.690797,12.322178,4474396,3400605,186.68,38.32,189.6,68.19,30.55,46.5,64.76,98.96,123.14
DE810490,1.7,0.14,0.05,15.09,1.14,212.79,4.21,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.81,0.48,63.094,0.99,168.42,0.39,1.47,0,0,0.48,4.75,0,2.17,32.94,59.39,0,5.5,79.19,0,100,8.86,13.51,14.36,18.65,18.39,17.6,64.89,60.51,60.45,7.46,6.54,8.77,1.26,1.45,1.5,41.2,20.07,16.66,53.613497,12.334605,4475497,3392033,57.15,53.72,50.57,78.74,50.21,57.5,76.52,103.28,123.14
DE810550,1.72,0.21,0.04,13.19,1.17,187.72,4.11,0,0,100,0,0,0,85.64,0,0,0,0,0,14.36,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.32,0.19,27.382,2.27,142.06,0.05,0.86,0.19,3,32.74,9.89,0,9.89,76.14,13.97,0,0,3.99,0,85.71,10.05,13.01,13.01,21.51,21.76,23.11,64.95,61.74,60.39,6.44,6,8.48,1.41,1.57,1.62,31.47,11.63,8.42,53.798823,12.261137,4469985,3412494,105.54,9.64,119.9,32.13,5.34,11.41,31.81,59.77,138.29
DE810570,1.66,0.18,0.06,17.64,1.16,245.78,4.28,0,0,100,0,0,0,95.28,0,0,0,0,0,4.72,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.38,0.23,81.668,2.44,159.29,0.04,1.11,1.8,10.1,51,20.85,0,1.83,76.22,19.02,0.17,2.76,100,100,100,10.14,13.96,14.34,20.89,20.54,20.74,64.14,60.67,60.09,6.73,6.02,8.32,1.38,1.53,1.58,33.25,14.19,11,53.778258,12.248481,4469223,3410180,186.32,17.43,185.1,49.47,10.96,25.33,45.35,87.73,144.52
DE810580,1.66,0.19,0.05,16.86,1.16,244.57,4.3,0,0,99.79,0.21,0,0,99.79,0,0,0,0,0,0,0,0,0.21,0,100,0,0,100,0,0,0,100,99.79,0,0,0,0.21,0,0,0,0,0,0.54,0.32,94.524,1.43,162.25,0.17,1.08,0,0,5.51,7.78,0,2.21,61.95,28.33,0.79,6.71,100,100,100,8.89,12.74,13.16,19.05,18.97,19.42,62.52,58.76,57.89,6.41,5.73,7.78,1.26,1.43,1.49,32.33,13.94,10.77,53.737218,11.835574,4442128,3404847,522,17.19,515.9,55.99,7.23,27.19,56.51,82.02,124.33
DE810590,1.64,0.2,0.05,17.05,1.14,240.59,4.36,0,0,99.56,0.44,0,0,99.56,0,0,0,0,0,0,0,0,0.44,0,100,0,0,100,0,0,0,100,99.56,0,0,0,0.44,0,0,0,0,0,0.48,0.29,97.137,2.33,157.35,0.09,1.14,0,0,22.18,6.93,0,2.31,57.59,31.35,1.26,7.49,96.57,100,100,9.07,13.04,13.41,18.98,18.99,19.5,61.67,57.68,56.8,6.39,5.63,7.55,1.23,1.41,1.46,34.28,15.69,12.07,53.645107,12.03489,4455569,3394952,235,48.58,251.13,63.07,38.68,45,63,83.93,109.36
DE810600,1.7,0.16,0.05,15.77,1.13,232.42,4.21,0,0,99.41,0.59,0,0,99.41,0,0,0,0,0,0,0,0,0.59,0,100,0,0,100,0,0,0,100,99.41,0,0,0,0.59,0,0,0,0,0,0.5,0.29,63.098,2,157.26,0.09,1.12,0,0,21.29,24.16,0,1.46,56.28,33.17,1.52,7.57,79.2,0,100,9.01,13.14,13.58,18.91,18.9,19.29,62.48,58.38,57.54,6.36,5.62,7.6,1.24,1.42,1.47,34.97,16.04,12.34,53.592342,12.09164,4459492,3389189,172,50.82,189.03,64.61,44.5,46.01,64.37,85.15,109.36
DE810610,1.79,0.16,0.05,15.06,1.14,214.94,4.23,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.51,0.28,73.095,1.95,157.49,0.1,1.2,0,0,21.45,8.69,0,3.26,66.03,26.26,0.31,4.14,82.91,100,100,10.84,14.91,14.99,23.38,22.65,23.1,58.54,55.21,54.67,6.18,5.66,7.94,1.31,1.5,1.54,29.58,11.42,8.38,53.724538,11.745671,4436232,3403290,306,12.46,309.97,51.14,5.96,20,49.92,86.37,177.64
